Dataset type,Judge model,Train dataset,Test dataset,Type,Accuracy,Precision,Recall,F1,AUROC,ECE,ECE_lo,ECE_hi,ECE_em,ECE_em_lo,ECE_em_hi,RMSCE_db,RMSCE_db_lo,RMSCE_db_hi,SmECE,SmECE_lo,SmECE_hi,Recovery,Validity
syn,qwen-2.5-7b,supermat,pond+nfix,Probe,0.6955380577427821,0.6329882184933953,0.9307086614173228,0.7535061623459414,0.822640516392144,0.1596201246953342,0.14608289554893075,0.17342352504617434,0.15962012469533418,0.14575092008275983,0.17318958569126788,0.17626818180611767,0.16253933986250568,0.1927464020728525,0.15937497151253316,0.1480619078893633,0.17068803513570302,0.9307086614173228,0.6329882184933953
real,qwen-2.5-7b,pond,pond,NTP,0.9842364532019704,0.9842364532019704,1.0,0.9920556107249255,0.7441347597597598,0.037825651201925714,0.032349147270148336,0.04364445963598859,0.04528160044863118,0.0391793686675684,0.05092391046786633,0.06832153634521444,0.060490998098014864,0.07671181734637252,0.03836315718034895,0.03389643390677172,0.04282988045392619,0.7292207792207792,0.9842364532019704
real,qwen-2.5-7b,pond,pond,Probe,0.929064039408867,0.9873817034700315,0.93993993993994,0.963076923076923,0.6407501251251252,0.1192377876463122,0.11005225342847393,0.12852032325921853,0.11948810407863027,0.11149957947022551,0.12925093062102613,0.20301885706461104,0.1894945790254461,0.2163338321524578,0.11853452105079815,0.1101255555044025,0.1269434865971938,0.6909090909090909,0.9873817034700315
real,qwen-2.5-7b,pond,nfix+supermat,NTP,0.9179025423728814,0.9179025423728814,1.0,0.9571941452637392,0.6534426595685274,0.047032084833811244,0.036653934297624806,0.05934156598636208,0.04505007056582836,0.0382830559426496,0.059770195103995845,0.05299359194421768,0.04366178894617529,0.06997834168133597,0.045363412519216564,0.03275274274265672,0.05797408229577641,0.38302972195589646,0.9179025423728814
real,qwen-2.5-7b,pond,nfix+supermat,Probe,0.9141949152542372,0.91848694725626,0.9948066935949221,0.9551246537396122,0.5733652253224876,0.06721813575853232,0.05554686485089908,0.08008581769916542,0.06742876733638456,0.055625416727863045,0.08018468746105797,0.07144754063419738,0.05957817440629291,0.08729586440455418,0.06164924843841553,0.04555734948570464,0.07774114739112642,0.38207094918504314,0.91848694725626
real,qwen-2.5-7b,nfix,nfix,NTP,0.9258649093904449,0.9258649093904449,1.0,0.9615055603079555,0.6581257413997628,0.04513903697925228,0.025482521726334965,0.06686642688671447,0.050657843786764134,0.03355410971467901,0.07289940777529712,0.05105314058798568,0.028802260693804895,0.0862065322920635,0.04076160417207763,0.027295931057301714,0.054227277286853545,0.20652173913043478,0.9258649093904449
real,qwen-2.5-7b,nfix,nfix,Probe,0.9225700164744646,0.9284525790349417,0.9928825622775801,0.9595872742906277,0.6852115460656387,0.04284260978694887,0.026599330271222434,0.06462263660892867,0.045456151270878105,0.03343716643272457,0.07000593511051212,0.05678149797043316,0.03121255448856437,0.09324450748508877,0.04146511108780583,0.02265368744464398,0.06027653473096768,0.20652173913043478,0.9284525790349417
real,qwen-2.5-7b,nfix,pond+supermat,NTP,0.9583082782120665,0.9583082782120665,1.0,0.9787103377686797,0.8115175454121282,0.03868795306077102,0.03329643322081898,0.04417368062949362,0.0415649703684552,0.03866923645724459,0.04780110980358469,0.06550311185514955,0.05981469181249155,0.07222580238398878,0.0379623923263638,0.03269676252424428,0.043228022128483326,0.6879306512558346,0.9583082782120665
real,qwen-2.5-7b,nfix,pond+supermat,Probe,0.9306474243335338,0.9695109040863857,0.9577494248065258,0.9635942760942761,0.6680842034978198,0.09239380951140247,0.08617591155064383,0.0988329826996205,0.09981631654075657,0.09362659904366662,0.10640042919731871,0.15967817835604706,0.15005326845780148,0.16856747362967256,0.09155343259662832,0.08501738250715898,0.09808948268609766,0.6652589464325406,0.9695109040863857
real,qwen-2.5-7b,supermat,supermat,NTP,0.9183673469387755,0.9183673469387755,1.0,0.9574468085106383,0.6436631944444444,0.07576069278325091,0.04956469994666177,0.10367485854756707,0.07705429534556474,0.05262836493146156,0.10446512316983422,0.10084336697751811,0.06868954932278672,0.14692877049834216,0.06387690313534912,0.04918610689426972,0.07856769937642852,0.5146299483648882,0.9183673469387755
real,qwen-2.5-7b,supermat,supermat,Probe,0.9183673469387755,0.9183673469387755,1.0,0.9574468085106383,0.7233506944444446,0.07516580702986637,0.049911434789268565,0.10308146676283361,0.07412849480314293,0.04991633959808118,0.10285293848493285,0.09371967222971259,0.06142822414824897,0.1411800536106079,0.0811454529430529,0.05209618644310664,0.11019471944299918,0.5146299483648882,0.9183673469387755
real,qwen-2.5-7b,supermat,pond+nfix,NTP,0.9511793746571585,0.9511793746571585,1.0,0.9749789148158561,0.7342872303507583,0.02995777099184546,0.024153319347085693,0.03560233380933229,0.033044526298736464,0.028558667381075115,0.038997267074671854,0.04508939322257323,0.03880318718858751,0.052121723226974864,0.03101224396963212,0.026462607429876925,0.035561880509387314,0.6320244533270633,0.9511793746571585
real,qwen-2.5-7b,supermat,pond+nfix,Probe,0.9509965258731029,0.9511704462326261,0.9998077662437524,0.9748828491096532,0.6843510922765229,0.028955054238749063,0.023653376805110208,0.03482710778978323,0.02588721322595983,0.021457848755024978,0.032020429269771965,0.028706338111508325,0.023280557216286548,0.03644875622475409,0.03052308096918795,0.02438212055514446,0.03666404138323144,0.6320244533270633,0.9511704462326261
