dataset,model,resolved_date,recovery,recovery_ci_lo,recovery_ci_hi,validity,validity_ci_lo,validity_ci_hi,f1,has_judge
measeval,gemma-3-27b,2026_08_01,0.7213459516298633,0.6920043000506247,0.7489065926539805,0.4159528907922912,0.39379620778729585,0.43845454265936445,0.5276466002598528,False
measeval,llama-3.1-8b,2026_08_01,0.5415352260778128,0.5097631914447128,0.572973056830023,0.2037037037037037,0.19317401569548964,0.21465465130275513,0.296046614930365,False
measeval,gpt-oss-120b,2026_08_01,0.7949526813880127,0.7681303033753266,0.8194017888034946,0.4261487964989059,0.403657505215842,0.44894982676701367,0.5548566349019715,False
measeval,chatextract-gemma-3-27b,2026_08_01,0.480546792849632,0.448934866066122,0.5123152455014066,0.39446640316205533,0.36789229390855377,0.42167952521520097,0.43327247129636137,False
measeval,gliner-large-v1,2026_08_01,0.0935856992639327,0.07667498387409497,0.11376653617184326,0.23229461756373937,0.19126638482469474,0.27908663798656774,0.1334198667263869,False
