,Test setting,Type,Accuracy,Precision,Recall,F1,AUROC,ECE
0,Syn. pond,NTP,0.7365800865800866,0.5907813378302417,0.6824675324675324,0.6333232901476348,0.8095394459436667,0.11813451322011748
1,Syn. pond,Probe,0.7367965367965368,0.6208955223880597,0.5402597402597402,0.5777777777777777,0.7801619160060719,0.05527715465094447
2,Syn. nfix,NTP,0.6844840386043058,0.5555555555555556,0.267260579064588,0.3609022556390978,0.655935486431119,0.07811996295584996
3,Syn. nfix,Probe,0.6926503340757239,0.6223776223776224,0.19821826280623608,0.30067567567567566,0.6822225584198491,0.0862096235061238
4,Real pond,NTP,0.7366881217086015,0.638148667601683,0.6301939058171745,0.6341463414634146,0.7987057064099116,0.07685817187879408
5,Real pond,Probe,0.6846944746301095,0.6310861423220974,0.31117266851338876,0.41682127396413116,0.6942363927668803,0.06964378110596903
6,Real nfix,NTP,0.7958439664600802,0.38917975567190227,0.5150115473441108,0.4433399602385686,0.7968557231836678,0.1810853757117296
7,Real nfix,Probe,0.8319358366751731,0.37155963302752293,0.09353348729792148,0.14944649446494462,0.6678806374533858,0.03725018595397374
