,Test setting,Type,Accuracy,Precision,Recall,F1,AUROC,ECE
0,Syn. pond,NTP,0.7365800865800866,0.5907813378302417,0.6824675324675324,0.6333232901476348,0.8095394459436667,0.11813451322011748
1,Syn. pond,Probe,0.6703463203463204,0.5042016806722689,0.6623376623376623,0.5725512208812797,0.7173375569235958,0.13239385564814593
2,Syn. nfix,NTP,0.6844840386043058,0.5555555555555556,0.267260579064588,0.3609022556390978,0.655935486431119,0.07811996295584996
3,Syn. nfix,Probe,0.6481069042316259,0.46200607902735563,0.33853006681514475,0.39074550128534696,0.6512628905610587,0.07106021725221241
4,Real pond,NTP,0.6762852707515296,0.7507858105074091,0.5786468247101575,0.6535717775823316,0.7748958914232893,0.09323954482792424
5,Real pond,Probe,0.696740023742124,0.713590545707334,0.7105035473265271,0.7120437006849908,0.7621073687740783,0.041092668992077024
6,Real nfix,NTP,0.6719409282700421,0.6499388004895961,0.35661517797179315,0.4605377276669557,0.7170201976165057,0.08091084193132736
7,Real nfix,Probe,0.5886075949367089,0.4544287548138639,0.23774345198119542,0.3121693121693122,0.6297748112005044,0.13589214479898956
