,Test setting,Type,Accuracy,Precision,Recall,F1,AUROC,ECE
0,Syn. pond,NTP,0.754978354978355,0.6513353115727003,0.5701298701298702,0.6080332409972299,0.8095394459436667,0.04948967289989649
1,Syn. pond,Probe,0.8244588744588744,0.7647058823529411,0.6837662337662338,0.7219746314706891,0.8974696407488616,0.04785980912530117
2,Syn. nfix,NTP,0.682256867112101,0.5813953488372093,0.16703786191536749,0.25951557093425603,0.655935486431119,0.13597492887341547
3,Syn. nfix,Probe,0.6666666666666666,0.5,0.29398663697104677,0.3702664796633941,0.6500277776399919,0.07921927603123574
4,Real pond,NTP,0.6479811838494708,0.965154503616042,0.6346735840899265,0.7657798643714135,0.7789376450969493,0.3106532260934214
5,Real pond,Probe,0.8341826734613876,0.911944202266783,0.9044530912235192,0.9081831994790537,0.679382518247247,0.1239641135142569
6,Real nfix,NTP,0.4725672877846791,0.9634615384615385,0.33377748167888077,0.495794161306284,0.8000690954676773,0.40431312801663477
7,Real nfix,Probe,0.7820910973084886,0.8103448275862069,0.9393737508327782,0.8701018204257944,0.7488294733132281,0.039411944627918485
