,Test setting,Type,Accuracy,Precision,Recall,F1,AUROC,ECE
0,Syn. pond,NTP,0.6666666666666666,,0.0,,0.711910840782594,0.05829861316892577
1,Syn. pond,Probe,0.598917748917749,0.4424843807423741,0.7818181818181819,0.5651255573808965,0.6905801990217575,0.21810435669232173
2,Syn. nfix,NTP,0.6666666666666666,,0.0,,0.6144550374254095,0.023855527825594962
3,Syn. nfix,Probe,0.680029695619896,0.5235602094240838,0.44543429844098,0.48134777376654636,0.691959613295569,0.09559447031841731
4,Real pond,NTP,0.4722856360149758,,0.0,,0.7268603573998558,0.19953386944608575
5,Real pond,Probe,0.6119075883480961,0.6772548110364016,0.5054507700294169,0.5788743559254855,0.6972595057417132,0.12571361533697012
6,Real nfix,NTP,0.607331223628692,,0.0,,0.7452697695971062,0.1101843404344462
7,Real nfix,Probe,0.6381856540084389,0.6081330868761553,0.22095366017461385,0.3241379310344828,0.6047279120556099,0.16630790918202173
